pair_id,pair_index,drugbank_id,uniprot_id,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde
1559_P21728_DB00988,1559,DB00988,P21728,-1.2477974891662598,0.9805114269256592,-1.0268659591674805,0.990138053894043,-1.4687291383743286,0.9708847999572754,0.7507146596908569,0.9511041641235352,0.9910306334495544,0.9910306334495544,0.0,0.690635621547699,0.7947319746017456,0.40927183628082275,0.38576775789260864
1561_P14416_DB00988,1561,DB00988,P14416,-1.8980586528778076,0.9963976144790649,-1.76481294631958,0.9998944997787476,-2.031304359436035,0.9929007291793823,0.7877132892608643,0.8494569063186646,0.9889106750488281,0.9889106750488281,0.0,0.7374139428138733,0.8087688684463501,0.6651614308357239,0.4968482553958893
1562_P21917_DB00988,1562,DB00988,P21917,-2.2709014415740967,0.9937339425086975,-2.1292877197265625,0.9999440908432007,-2.412515163421631,0.9875237941741943,0.7953744530677795,0.8080742955207825,0.9884334206581116,0.9884334206581116,0.0,0.7471097111701965,0.8465886116027832,0.936557948589325,0.5331130027770996
1563_P21918_DB00988,1563,DB00988,P21918,-1.387976884841919,0.9751805067062378,-1.2564423084259033,0.984657347202301,-1.5195115804672241,0.9657036662101746,0.7431466579437256,0.9006059765815735,0.9907676577568054,0.9907676577568054,0.0,0.6812413930892944,0.7848766446113586,0.645832896232605,0.44349542260169983
1564_P35462_DB00988,1564,DB00988,P35462,-2.4083142280578613,0.9977216124534607,-2.2567906379699707,0.9999638795852661,-2.559838056564331,0.9954793453216553,0.8905068635940552,0.880935549736023,0.9928261041641235,0.9928261041641235,0.0,0.8649269938468933,0.9179537296295166,0.4818280339241028,0.35196542739868164
1565_Q01959_DB00988,1565,DB00988,Q01959,0.43643122911453247,0.8293482065200806,0.5694442987442017,0.8780643343925476,0.3034181594848633,0.7806321382522583,0.8787162899971008,0.8825244307518005,0.9756537675857544,0.9756537675857544,0.0,0.8544819355010986,0.8851038813591003,0.7624915838241577,0.767654538154602
1566_P08908_DB00988,1566,DB00988,P08908,-1.3590290546417236,0.9267927408218384,-0.9012324810028076,0.8866820335388184,-1.81682550907135,0.9669034481048584,0.815704345703125,0.813146710395813,0.9893966913223267,0.9893966913223267,0.0,0.7722812294960022,0.8598023653030396,0.9339103698730469,0.7244882583618164
1567_P23975_DB00988,1567,DB00988,P23975,0.5536350607872009,0.7767946124076843,0.673789918422699,0.8206624388694763,0.4334802031517029,0.7329267859458923,0.9030009508132935,0.9202128648757935,0.9790498614311218,0.9790498614311218,0.0,0.8839886784553528,0.9048987030982971,0.5581779479980469,0.7044554948806763
1568_P31645_DB00988,1568,DB00988,P31645,0.7413091659545898,0.7299851179122925,0.5110927820205688,0.7921280264854431,0.9715254902839661,0.6678422689437866,0.8999466896057129,0.9662396311759949,0.9804011583328247,0.9804011583328247,0.0,0.8798331022262573,0.9119952917098999,0.3462437093257904,0.7638985514640808
1569_P34969_DB00988,1569,DB00988,P34969,-1.4525710344314575,0.9659297466278076,-1.4451501369476318,0.9898427128791809,-1.4599919319152832,0.9420167207717896,0.8140273094177246,0.8733932375907898,0.9876740574836731,0.9876740574836731,0.0,0.7706156373023987,0.8433764576911926,0.6526340842247009,0.47653794288635254
1571_P00441_DB00988,1571,DB00988,P00441,1.6276683807373047,0.6256909370422363,1.1496537923812866,0.8001223206520081,2.105682849884033,0.4512595534324646,0.9381102919578552,0.9808763265609741,0.8482756018638611,0.8482756018638611,0.0,0.960568904876709,0.8307672739028931,0.35219836235046387,1.7053570747375488
1573_Q05940_DB00988,1573,DB00988,Q05940,0.12101474404335022,0.5856789350509644,-0.456379771232605,0.7959057688713074,0.6984092593193054,0.3754521608352661,0.7782213091850281,0.7391020655632019,0.9594996571540833,0.9594996571540833,0.0,0.7329016923904419,0.7306142449378967,1.1283069849014282,1.4520264863967896
1577_C1KC03_DB01000,1577,DB01000,C1KC03,0.7318007349967957,0.5232030153274536,-0.43067535758018494,0.746645987033844,1.8942768573760986,0.299760103225708,0.9261800050735474,0.9273096323013306,0.9648024439811707,0.9648024439811707,0.0,0.916524350643158,0.7766910195350647,0.37780076265335083,0.9553821086883545
1578_Q75Y35_DB01000,1578,DB01000,Q75Y35,0.368906706571579,0.6929478645324707,0.04377090185880661,0.8057016134262085,0.6940425038337708,0.5801941752433777,0.9255185127258301,0.9009973406791687,0.9779955744743347,0.9779955744743347,0.0,0.9123992919921875,0.912245512008667,0.3997553288936615,0.6111111044883728
1579_Q8DR59_DB01000,1579,DB01000,Q8DR59,0.7784507274627686,0.6136709451675415,0.6441776752471924,0.6292535662651062,0.9127237796783447,0.5980883836746216,0.8565860986709595,0.8000213503837585,0.9787580966949463,0.9787580966949463,0.0,0.8260430693626404,0.812093198299408,0.9032691121101379,1.8935340642929077
1580_P02918_DB01000,1580,DB01000,P02918,0.72975093126297,0.5500183701515198,0.3328728675842285,0.6337641477584839,1.1266289949417114,0.4662725627422333,0.8985318541526794,0.8407620191574097,0.9809020757675171,0.9809020757675171,0.0,0.8779392242431641,0.8806036710739136,0.5869237184524536,0.8948134183883667
1581_P02919_DB01000,1581,DB01000,P02919,0.13321594893932343,0.7549270987510681,-0.4194198548793793,0.8705043196678162,0.6858517527580261,0.6393498778343201,0.8687829375267029,0.8475972414016724,0.989416778087616,0.989416778087616,0.0,0.8386244773864746,0.8737016320228577,0.8564978241920471,1.1414951086044312
1584_P0AD68_DB01000,1584,DB01000,P0AD68,0.49833202362060547,0.5496209859848022,0.03224848955869675,0.7083735466003418,0.9644155502319336,0.3908684551715851,0.9189535975456238,0.8486683964729309,0.9894652962684631,0.9894652962684631,0.0,0.9013256430625916,0.8994272351264954,0.4714793860912323,0.564396321773529
1589_Q16850_DB01007,1589,DB01007,Q16850,-0.36917462944984436,0.6079015731811523,-0.2933409810066223,0.6727598309516907,-0.4450082778930664,0.543043315410614,0.9043097496032715,0.8793381452560425,0.8991643190383911,0.8991643190383911,0.0,0.9055960774421692,0.8551019430160522,0.6282818913459778,2.001948356628418
1590_P10613_DB01007,1590,DB01007,P10613,-0.47984397411346436,0.5642470717430115,-0.14676734805107117,0.6100843548774719,-0.8129205703735352,0.518409788608551,0.9053384065628052,0.9346247911453247,0.9013400077819824,0.9013400077819824,0.0,0.9063379764556885,0.77669358253479,0.47215399146080017,1.7391849756240845
1591_P22303_DB01010,1591,DB01010,P22303,0.9514952898025513,0.6167685389518738,1.3302708864212036,0.5722837448120117,0.5727197527885437,0.6612533330917358,0.899215042591095,0.931882917881012,0.8244357109069824,0.8244357109069824,0.0,0.9179098606109619,0.9019394516944885,0.6010209321975708,6.8613152503967285
1592_P06276_DB01010,1592,DB01010,P06276,1.200246810913086,0.6168572306632996,1.6413518190383911,0.6135677695274353,0.7591416835784912,0.6201466917991638,0.9042764902114868,0.9262812733650208,0.8243094682693481,0.8243094682693481,0.0,0.9242681860923767,0.8957432508468628,0.5746955871582031,7.071855545043945
1593_P41180_DB01012,1593,DB01012,P41180,-1.5284372568130493,0.888837993144989,-1.5053060054779053,0.96871018409729,-1.5515685081481934,0.808965802192688,0.7969260811805725,0.5806323885917664,0.928010880947113,0.928010880947113,0.0,0.764154851436615,0.8093590140342712,1.3061542510986328,1.5094895362854004
1607_P08172_DB01019,1607,DB01019,P08172,0.09460999071598053,0.9123271107673645,0.10178115963935852,0.8559072017669678,0.08743882179260254,0.9687470197677612,0.7390868067741394,0.7825049757957458,0.968704342842102,0.968704342842102,0.0,0.6816824674606323,0.7777395844459534,1.1193536520004272,0.7673043012619019
1608_P08173_DB01019,1608,DB01019,P08173,0.3875727653503418,0.8758515119552612,0.5774009227752686,0.8176071047782898,0.19774463772773743,0.9340959787368774,0.7837402820587158,0.7075163722038269,0.967742919921875,0.967742919921875,0.0,0.737739622592926,0.7914084196090698,1.579353928565979,0.9475645422935486
1609_P11229_DB01019,1609,DB01019,P11229,0.07172787934541702,0.8470278382301331,-0.01584816351532936,0.7660980224609375,0.1593039184808731,0.9279576539993286,0.7331392168998718,0.7288848161697388,0.960934579372406,0.960934579372406,0.0,0.6761903166770935,0.7621483206748962,1.4850558042526245,0.9071890115737915
1610_P20309_DB01019,1610,DB01019,P20309,-0.014870449900627136,0.8986482620239258,0.11393345892429352,0.8434534668922424,-0.1436743587255478,0.9538430571556091,0.7356824278831482,0.6787097454071045,0.9638063311576843,0.9638063311576843,0.0,0.6786514520645142,0.7687628269195557,1.7313988208770752,1.087180733680725
1611_P08912_DB01019,1611,DB01019,P08912,0.19893595576286316,0.904128909111023,-0.17461282014846802,0.8733170628547668,0.5724847316741943,0.9349408149719238,0.7558642625808716,0.7025313973426819,0.9723755717277527,0.9723755717277527,0.0,0.7017363905906677,0.7662322521209717,0.9457000494003296,0.8212575912475586
1613_P00492_DB01033,1613,DB01033,P00492,1.1533478498458862,0.5905671715736389,1.3194892406463623,0.713678240776062,0.9872064590454102,0.4674561321735382,0.9158588647842407,0.9453850388526917,0.9772977232933044,0.9772977232933044,0.0,0.900499165058136,0.8983346819877625,0.43560123443603516,0.8245874643325806
1616_Q06203_DB01033,1616,DB01033,Q06203,1.1658329963684082,0.5871724486351013,1.1378509998321533,0.6877662539482117,1.193814992904663,0.48657864332199097,0.8228675723075867,0.8770009875297546,0.8164840340614319,0.8164840340614319,0.0,0.8244634866714478,0.7723002433776855,0.8092625737190247,3.9782865047454834
1620_Q07869_DB01039,1620,DB01039,Q07869,0.456121563911438,0.574704647064209,0.5846900939941406,0.7784193158149719,0.32755306363105774,0.3709900379180908,0.7825512886047363,0.6485396027565002,0.9644237756729126,0.9644237756729126,0.0,0.7370831370353699,0.8199663758277893,1.7029168605804443,1.0746214389801025
1622_O75469_DB01039,1622,DB01039,O75469,-0.2360815554857254,0.6595843434333801,0.058923088014125824,0.824351966381073,-0.5310862064361572,0.49481672048568726,0.8495093584060669,0.8261016011238098,0.9475663900375366,0.9475663900375366,0.0,0.8249951004981995,0.8355324268341064,0.7085804343223572,0.9506572484970093
1623_P0A8V2_DB01045,1623,DB01045,P0A8V2,-1.6669044494628906,0.8507002592086792,-1.807734489440918,0.942767858505249,-1.5260742902755737,0.7586327195167542,0.9197763800621033,0.9228574633598328,0.9869535565376282,0.9869535565376282,0.0,0.9029819965362549,0.9040291905403137,0.4196627140045166,0.6305512189865112
1631_P37231_DB01050,1631,DB01050,P37231,1.432785153388977,0.5853366851806641,1.1065771579742432,0.5224891304969788,1.758993148803711,0.6481842994689941,0.71427983045578,0.6422936916351318,0.9691606163978577,0.9691606163978577,0.0,0.650559663772583,0.7224503755569458,1.9573562145233154,1.0553165674209595
1632_Q07869_DB01050,1632,DB01050,Q07869,1.7047443389892578,0.8182851076126099,1.5846529006958008,0.8356406688690186,1.8248358964920044,0.800929605960846,0.7760660648345947,0.6822734475135803,0.9736846089363098,0.9736846089363098,0.0,0.7266614437103271,0.8135761022567749,1.6304831504821777,0.9491026401519775
1643_Q8XJ01_DB01061,1643,DB01061,Q8XJ01,-0.21926382184028625,0.7202544212341309,-0.36643603444099426,0.7507010102272034,-0.07209160923957825,0.6898077726364136,0.9061704874038696,0.7759231925010681,0.9775930047035217,0.9775930047035217,0.0,0.8883147835731506,0.8599734306335449,0.4609111249446869,0.7524552941322327
1644_P14416_DB01063,1644,DB01063,P14416,-1.2915711402893066,0.8432856798171997,-1.039243221282959,0.8601471781730652,-1.5438991785049438,0.8264241218566895,0.7607883810997009,0.7132352590560913,0.9790314435958862,0.9790314435958862,0.0,0.7062275409698486,0.819917619228363,1.2846641540527344,0.6926488876342773
1646_P11473_DB01070,1646,DB01070,P11473,-1.9038398265838623,0.934112548828125,-2.3557839393615723,0.9559842348098755,-1.4518957138061523,0.9122408032417297,0.9148327112197876,0.7174015641212463,0.9927366375923157,0.9927366375923157,0.0,0.8953567147254944,0.952090322971344,0.6814646124839783,0.37638771533966064
1648_P23921_DB01073,1648,DB01073,P23921,0.12118107080459595,0.5095920562744141,-0.5780290961265564,0.5761852264404297,0.8203912377357483,0.44299882650375366,0.9118043780326843,0.937367856502533,0.843862771987915,0.843862771987915,0.0,0.9287897348403931,0.8997482657432556,0.6267468333244324,4.946986198425293
1649_P27707_DB01073,1649,DB01073,P27707,0.690159022808075,0.7112132906913757,0.6552816033363342,0.7549421787261963,0.7250364422798157,0.6674844026565552,0.9485055804252625,0.9453314542770386,0.9884645342826843,0.9884645342826843,0.0,0.9385159015655518,0.9610320329666138,0.3728678822517395,0.3924693167209625
1650_P04035_DB01076,1650,DB01076,P04035,0.022054873406887054,0.5411597490310669,-0.18788442015647888,0.6592450141906738,0.231994166970253,0.4230744242668152,0.7589694857597351,0.5871252417564392,0.6621374487876892,0.6621374487876892,0.0,0.7831774950027466,0.7666482925415039,1.6769061088562012,12.176563262939453
1657_P05141_DB01077,1657,DB01077,P05141,1.198540449142456,0.5719201564788818,0.5194008350372314,0.716464102268219,1.8776799440383911,0.42737627029418945,0.9005281329154968,0.923698365688324,0.8962618112564087,0.8962618112564087,0.0,0.9015947580337524,0.7636634707450867,0.44330263137817383,1.1146032810211182
1658_P12235_DB01077,1658,DB01077,P12235,1.5013874769210815,0.5180324912071228,0.8254895806312561,0.6320115923881531,2.1772854328155518,0.4040534198284149,0.9097068905830383,0.9151145219802856,0.8695755004882812,0.8695755004882812,0.0,0.9197397828102112,0.7796952128410339,0.4556466341018677,1.2752386331558228
1659_P12236_DB01077,1659,DB01077,P12236,1.3711929321289062,0.5566547513008118,0.8250722885131836,0.6717672944068909,1.9173134565353394,0.4415421783924103,0.8975099921226501,0.9217714071273804,0.8751247525215149,0.8751247525215149,0.0,0.9031062722206116,0.754737377166748,0.44657036662101746,1.2600144147872925
1660_P05023_DB01078,1660,DB01078,P05023,-1.2622897624969482,0.6209875345230103,-1.9338634014129639,0.7697717547416687,-0.5907160639762878,0.4722032845020294,0.7535178065299988,0.8047366142272949,0.5898833274841309,0.5898833274841309,0.0,0.794426441192627,0.5373543500900269,0.8565626740455627,7.816497325897217
1662_P35367_DB01084,1662,DB01084,P35367,-2.4019289016723633,0.9988709688186646,-2.4167613983154297,0.999994158744812,-2.387096405029297,0.9977478384971619,0.7128294706344604,0.7211819291114807,0.9868679046630859,0.9868679046630859,0.0,0.6443198323249817,0.7886897921562195,1.485634207725525,0.5778895616531372
1664_P16083_DB01087,1664,DB01087,P16083,1.489290714263916,0.5309852957725525,1.6850640773773193,0.713127076625824,1.2935173511505127,0.348843514919281,0.8754380345344543,0.9631608724594116,0.6389528512954712,0.6389528512954712,0.0,0.9345593452453613,0.6827788949012756,0.5579779744148254,5.89255428314209
1665_Q05940_DB01089,1665,DB01089,Q05940,-0.9955652952194214,0.5712924599647522,-1.6867974996566772,0.7643423080444336,-0.30433303117752075,0.3782426416873932,0.7296507954597473,0.7169169783592224,0.7869658470153809,0.7869658470153809,0.0,0.7153220176696777,0.5580825805664062,1.313940167427063,3.167072296142578
1666_Q9GZZ6_DB01090,1666,DB01090,Q9GZZ6,0.36891499161720276,0.5469561219215393,0.16891276836395264,0.8191313147544861,0.5689172148704529,0.2747809588909149,0.8141747713088989,0.7183772921562195,0.800169050693512,0.800169050693512,0.0,0.8176761865615845,0.760741114616394,0.7856916189193726,3.538386106491089
1668_P32297_DB01090,1668,DB01090,P32297,0.37175261974334717,0.5317376852035522,0.2528449594974518,0.761214017868042,0.49066027998924255,0.3022614121437073,0.7966076731681824,0.7040666937828064,0.8347724080085754,0.8347724080085754,0.0,0.7870664596557617,0.7338877320289612,0.9379902482032776,2.8367397785186768
1677_P14416_DB01100,1677,DB01100,P14416,-1.7127177715301514,0.9493104219436646,-1.6147487163543701,0.9804103970527649,-1.8106868267059326,0.918210506439209,0.7737516760826111,0.7922337055206299,0.9781954288482666,0.9781954288482666,0.0,0.7226407527923584,0.8412887454032898,0.9033685922622681,0.7216290235519409
1680_P35462_DB01100,1680,DB01100,P35462,-1.9071701765060425,0.9417691826820374,-1.718996524810791,0.9699369072914124,-2.095343828201294,0.9136014580726624,0.9003408551216125,0.832557201385498,0.9788370728492737,0.9788370728492737,0.0,0.8807168006896973,0.9253950119018555,0.5868574976921082,0.5476336479187012
1681_P08588_DB01102,1681,DB01102,P08588,-1.479427456855774,0.9807760715484619,-1.3172887563705444,0.9881784319877625,-1.6415661573410034,0.9733737707138062,0.7650341987609863,0.7838398218154907,0.9878588318824768,0.9878588318824768,0.0,0.7093280553817749,0.8278099298477173,1.248444676399231,0.6658535003662109
1682_P07550_DB01102,1682,DB01102,P07550,-1.5561575889587402,0.9879136681556702,-1.2916399240493774,0.987787663936615,-1.8206753730773926,0.9880396723747253,0.8119840621948242,0.7940024137496948,0.9815497398376465,0.9815497398376465,0.0,0.7695925831794739,0.8672631978988647,1.144618272781372,0.6145365238189697
1683_P13945_DB01102,1683,DB01102,P13945,-1.9413195848464966,0.9872289896011353,-2.0428991317749023,0.9947478175163269,-1.8397400379180908,0.9797101020812988,0.7894837260246277,0.7820231318473816,0.9678871631622314,0.9678871631622314,0.0,0.7448828816413879,0.8487147688865662,1.295285940170288,0.952741801738739
1684_P31645_DB01104,1684,DB01104,P31645,-2.090762138366699,0.9933849573135376,-1.8958806991577148,0.9999266862869263,-2.2856433391571045,0.9868431687355042,0.8953582048416138,0.9687813520431519,0.9911769032478333,0.9911769032478333,0.0,0.8714034557342529,0.9190399646759033,0.327231228351593,0.44221436977386475
1685_Q01959_DB01104,1685,DB01104,Q01959,-0.8935641646385193,0.9526485800743103,-0.44897425174713135,0.974724531173706,-1.3381540775299072,0.9305726289749146,0.8697049021720886,0.8788952827453613,0.9827212691307068,0.9827212691307068,0.0,0.8414508700370789,0.8866422772407532,0.7401375770568848,0.6438727378845215
1705_Q02127_DB01117,1705,DB01117,Q02127,-0.6350069642066956,0.6416780352592468,-0.37655654549598694,0.652283787727356,-0.8934573531150818,0.6310722827911377,0.9585692286491394,0.9410733580589294,0.9784291982650757,0.9784291982650757,0.0,0.9536042809486389,0.9421803951263428,0.3825627565383911,0.7163667678833008
1707_Q08210_DB01117,1707,DB01117,Q08210,-0.5748874545097351,0.5002005100250244,-0.8055810332298279,0.5117014050483704,-0.34419387578964233,0.48869967460632324,0.8245844841003418,0.7750410437583923,0.9419366121292114,0.9419366121292114,0.0,0.795246422290802,0.8668206334114075,0.9141366481781006,2.04470157623291
1718_P56381_DB01119,1718,DB01119,P56381,0.8440752029418945,0.5660507678985596,0.4998672604560852,0.6717902421951294,1.1882832050323486,0.4603113532066345,0.7472149729728699,0.789542019367218,0.7746018767356873,0.7746018767356873,0.0,0.7403681874275208,0.590512216091156,0.550946056842804,1.3885760307312012
1723_P00734_DB01123,1723,DB01123,P00734,0.9418408274650574,0.7365163564682007,0.7395166158676147,0.8555565476417542,1.1441650390625,0.6174761056900024,0.8416476249694824,0.7931872606277466,0.9575721621513367,0.9575721621513367,0.0,0.8126664757728577,0.7950220704078674,1.0513594150543213,1.5602887868881226
1724_P0A0N4_DB01123,1724,DB01123,P0A0N4,1.2955563068389893,0.5492008924484253,0.9455692172050476,0.8011885285377502,1.6455434560775757,0.29721328616142273,0.9468551874160767,0.9315282702445984,0.9290221929550171,0.9290221929550171,0.0,0.9513133764266968,0.8664562702178955,0.3733758330345154,0.9021711945533752
1725_Q58L87_DB01123,1725,DB01123,Q58L87,0.5791083574295044,0.6887221336364746,0.40754973888397217,0.8302745819091797,0.7506669163703918,0.5471696257591248,0.9568676352500916,0.9618943929672241,0.968722939491272,0.968722939491272,0.0,0.9539037346839905,0.9578825235366821,0.30742114782333374,0.46836113929748535
1727_P10613_DB01127,1727,DB01127,P10613,-0.5527607798576355,0.7543315291404724,-0.7421112656593323,0.815241277217865,-0.3634102940559387,0.6934217810630798,0.9409067034721375,0.9402083158493042,0.9639596343040466,0.9639596343040466,0.0,0.9351435303688049,0.9063592553138733,0.40947845578193665,1.0126049518585205
1728_O75469_DB01127,1728,DB01127,O75469,-0.20083382725715637,0.6377213597297668,0.05320969223976135,0.7696915864944458,-0.4548773467540741,0.5057511329650879,0.8418140411376953,0.8208761215209961,0.963880181312561,0.963880181312561,0.0,0.8112975358963013,0.7991495132446289,0.7656575441360474,0.8718284368515015
1736_O75469_DB01138,1736,DB01138,O75469,0.6191362142562866,0.5374302864074707,0.2932753562927246,0.8182505965232849,0.9449971318244934,0.2566100060939789,0.8419685363769531,0.7935169339179993,0.9367731213569641,0.9367731213569641,0.0,0.8182673454284668,0.8038633465766907,0.9358518123626709,1.0662709474563599
1739_P11229_DB01148,1739,DB01148,P11229,1.1316735744476318,0.7335891723632812,1.7611799240112305,0.8555721640586853,0.5021671056747437,0.611606240272522,0.7257313132286072,0.7259575128555298,0.9630376100540161,0.9630376100540161,0.0,0.666404664516449,0.7442665696144104,1.4197490215301514,1.0471998453140259
1740_P08172_DB01148,1740,DB01148,P08172,1.108080267906189,0.650377094745636,1.2839045524597168,0.7715671062469482,0.9322560429573059,0.5291870832443237,0.7261391878128052,0.776212215423584,0.958631157875061,0.958631157875061,0.0,0.6680161952972412,0.7440919280052185,1.1824016571044922,0.9690932631492615
1741_P0A3M5_DB01150,1741,DB01150,P0A3M5,-1.4221420288085938,0.9519863724708557,-1.2729119062423706,0.9709419012069702,-1.5713722705841064,0.9330308437347412,0.906578540802002,0.8214364051818848,0.9827497601509094,0.9827497601509094,0.0,0.8875357508659363,0.8822306394577026,0.45012596249580383,0.6140138506889343
1742_P14677_DB01150,1742,DB01150,P14677,-1.0749683380126953,0.904169499874115,-0.9140785336494446,0.912284255027771,-1.2358582019805908,0.896054744720459,0.9354905486106873,0.877738893032074,0.9886797666549683,0.9886797666549683,0.0,0.9221932291984558,0.8801348209381104,0.36810949444770813,0.5285552740097046
1743_Q04707_DB01150,1743,DB01150,Q04707,-0.6953355073928833,0.8696953654289246,-0.7467954158782959,0.8802295923233032,-0.6438755989074707,0.8591611385345459,0.8616752028465271,0.8178458213806152,0.9831675291061401,0.9831675291061401,0.0,0.8313020467758179,0.818206250667572,0.8401485681533813,1.6668051481246948
1744_Q01959_DB01156,1744,DB01156,Q01959,1.1765998601913452,0.8980544805526733,1.718125343322754,0.9486229419708252,0.6350743174552917,0.8474860191345215,0.8956775069236755,0.8841069340705872,0.9793262481689453,0.9793262481689453,0.0,0.8747652769088745,0.9077900648117065,0.729092001914978,0.7549832463264465
1745_P23975_DB01156,1745,DB01156,P23975,0.8377891778945923,0.9329742789268494,1.49497652053833,0.9717854857444763,0.1806018352508545,0.8941630721092224,0.9157472848892212,0.901646614074707,0.9765812754631042,0.9765812754631042,0.0,0.9005387425422668,0.923897385597229,0.6300394535064697,0.795943021774292
1760_P23975_DB01170,1760,DB01170,P23975,1.5789823532104492,0.6577855944633484,1.1099342107772827,0.7371509075164795,2.048030376434326,0.5784202814102173,0.9009227156639099,0.9009097814559937,0.9377996325492859,0.9377996325492859,0.0,0.8917034268379211,0.8944783806800842,0.6533042192459106,1.3070889711380005
1764_P35367_DB01173,1764,DB01173,P35367,-1.8544976711273193,0.9816176891326904,-1.194619059562683,0.9728353023529053,-2.514376163482666,0.9904000163078308,0.7131158113479614,0.7117789387702942,0.9827967882156372,0.9827967882156372,0.0,0.6456955075263977,0.7775309681892395,1.4845833778381348,0.6087448596954346
1766_P23975_DB01173,1766,DB01173,P23975,-0.3460099697113037,0.9360772967338562,-0.318515807390213,0.9316436648368835,-0.3735041320323944,0.9405109286308289,0.9123817682266235,0.9089207649230957,0.9750432968139648,0.9750432968139648,0.0,0.8967163562774658,0.9250709414482117,0.5992292761802673,0.8080677390098572
1768_P31645_DB01175,1768,DB01175,P31645,-2.0004940032958984,0.9353057742118835,-2.1283364295959473,0.9885287880897522,-1.87265145778656,0.8820827603340149,0.8988534212112427,0.9575489163398743,0.9857187271118164,0.9857187271118164,0.0,0.8771370649337769,0.9241650104522705,0.40490421652793884,0.5614683032035828
1769_P11229_DB01175,1769,DB01175,P11229,-1.6252305507659912,0.9252989888191223,-1.2741771936416626,0.9441574811935425,-1.9762840270996094,0.9064404964447021,0.7301305532455444,0.7392653822898865,0.9705814719200134,0.9705814719200134,0.0,0.6700177788734436,0.7630472183227539,1.353248119354248,0.8236783742904663
1770_P23975_DB01175,1770,DB01175,P23975,-0.5601145029067993,0.845167338848114,0.14869411289691925,0.8425902128219604,-1.2689231634140015,0.8477444648742676,0.8995447158813477,0.9050083756446838,0.9730071425437927,0.9730071425437927,0.0,0.8811790943145752,0.9117281436920166,0.6437742710113525,0.83537358045578
1771_P35367_DB01175,1771,DB01175,P35367,-2.2179784774780273,0.944807767868042,-2.284888744354248,0.9961483478546143,-2.1510682106018066,0.8934671878814697,0.7155131101608276,0.8157521486282349,0.9820989966392517,0.9820989966392517,0.0,0.648866593837738,0.8003515005111694,0.9654203653335571,0.5718124508857727
1772_Q01959_DB01175,1772,DB01175,Q01959,-0.3713522255420685,0.8148581981658936,0.33629685640335083,0.8054319620132446,-1.0790013074874878,0.8242843747138977,0.8706501126289368,0.8863205909729004,0.9799044728279114,0.9799044728279114,0.0,0.8433365225791931,0.8893791437149048,0.6974856853485107,0.7115543484687805
1774_P08913_DB01175,1774,DB01175,P08913,-0.6497080326080322,0.6398950815200806,-0.6150395274162292,0.5867013335227966,-0.6843765377998352,0.6930888295173645,0.7319844365119934,0.7093884944915771,0.9592233896255493,0.9592233896255493,0.0,0.6751746535301208,0.8190544843673706,1.7374329566955566,1.0162276029586792
1776_P18089_DB01175,1776,DB01175,P18089,-0.5768653750419617,0.6115647554397583,-0.3133123219013214,0.6119003295898438,-0.8404183983802795,0.6112292408943176,0.7582671642303467,0.7900688052177429,0.9812226295471191,0.9812226295471191,0.0,0.7025282979011536,0.8254132270812988,1.3340991735458374,0.573854386806488
1777_P18825_DB01175,1777,DB01175,P18825,-0.7876235842704773,0.5731492042541504,-0.17804192006587982,0.43630552291870117,-1.3972052335739136,0.7099929451942444,0.775162935256958,0.8367040753364563,0.9742085933685303,0.9742085933685303,0.0,0.7254015207290649,0.8414384126663208,0.7342441082000732,0.6874054670333862
1779_P28223_DB01175,1779,DB01175,P28223,-1.530493974685669,0.687125027179718,-1.4771021604537964,0.6262410879135132,-1.583885908126831,0.7480089664459229,0.779501736164093,0.8523285388946533,0.9798083305358887,0.9798083305358887,0.0,0.7294250726699829,0.7972609996795654,0.6929286122322083,0.5669907927513123
1780_P28335_DB01175,1780,DB01175,P28335,-1.3297674655914307,0.6479946374893188,-1.3791950941085815,0.6289538145065308,-1.2803397178649902,0.6670354008674622,0.7839105725288391,0.7932966947555542,0.9660559892654419,0.9660559892654419,0.0,0.7383741736412048,0.8554628491401672,1.123189091682434,0.8119680881500244
1781_P35348_DB01175,1781,DB01175,P35348,-1.0937259197235107,0.6928426027297974,-0.7819017767906189,0.6749486923217773,-1.4055500030517578,0.7107365727424622,0.7626459002494812,0.7729172110557556,0.9781153798103333,0.9781153798103333,0.0,0.7087785005569458,0.8373265862464905,1.1754693984985352,0.8494194746017456
1782_P35368_DB01175,1782,DB01175,P35368,-1.0005502700805664,0.5174051523208618,-0.5937853455543518,0.3721747100353241,-1.4073151350021362,0.6626356244087219,0.7105311751365662,0.9130322337150574,0.9899742603302002,0.9899742603302002,0.0,0.6406703591346741,0.7888414859771729,0.5550723671913147,0.5391148924827576
1783_P35367_DB01176,1783,DB01176,P35367,-1.3300812244415283,0.9403595328330994,-1.116716742515564,0.976729154586792,-1.5434458255767822,0.9039899110794067,0.7101744413375854,0.8765020370483398,0.97791987657547,0.97791987657547,0.0,0.6432380676269531,0.765134334564209,0.7041948437690735,0.6112396717071533
