pair_id,pair_index,drugbank_id,uniprot_id,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,confidence_tier,affinity_tier
2473_O15229_DB01235,2473,DB01235,O15229,1.3580260276794434,0.5051390528678894,0.8108599185943604,0.6131913065910339,1.9051921367645264,0.3970867991447449,0.9151073694229126,0.8957140445709229,0.9791438579559326,0.9791438579559326,0.0,0.8990981578826904,0.900978147983551,0.4724477231502533,0.6767919659614563,medium_confidence,medium_affinity
2476_O15229_DB01393,2476,DB01393,O15229,1.7786600589752197,0.5803573131561279,1.3795660734176636,0.6615485548973083,2.1777541637420654,0.4991660416126251,0.8937914967536926,0.8908383250236511,0.9720207452774048,0.9720207452774048,0.0,0.8742341995239258,0.8699052929878235,0.5238704681396484,0.820297122001648,medium_confidence,medium_affinity
2484_O15229_DB04812,2484,DB04812,O15229,0.9301265478134155,0.6824389696121216,0.49560433626174927,0.7030007243156433,1.3646488189697266,0.6618772149085999,0.9073674082756042,0.8934488296508789,0.9830287098884583,0.9830287098884583,0.0,0.8884520530700684,0.9055953025817871,0.4948042929172516,0.6269240975379944,medium_confidence,medium_affinity
2485_O15229_DB04828,2485,DB04828,O15229,0.94091796875,0.748201847076416,0.022750794887542725,0.7813724279403687,1.8590850830078125,0.7150312066078186,0.9119169116020203,0.892569363117218,0.9837762713432312,0.9837762713432312,0.0,0.8939521312713623,0.9122523069381714,0.48422354459762573,0.6097856760025024,high_confidence,medium_affinity
2487_O15229_DB05016,2487,DB05016,O15229,0.7121802568435669,0.7800629734992981,0.6107157468795776,0.8137780427932739,0.8136448264122009,0.7463479042053223,0.9088512659072876,0.8913701772689819,0.9772744178771973,0.9772744178771973,0.0,0.8917454481124878,0.9039945602416992,0.49401113390922546,0.7240338921546936,high_confidence,medium_affinity
2495_O15229_DB08975,2495,DB08975,O15229,0.05799812078475952,0.6667512655258179,0.6533131003379822,0.635237455368042,-0.5373168587684631,0.6982651352882385,0.9027031064033508,0.8917258977890015,0.9692038893699646,0.9692038893699646,0.0,0.8860779404640198,0.8826249837875366,0.5118199586868286,0.864103376865387,medium_confidence,medium_affinity
2496_O15229_DB08981,2496,DB08981,O15229,1.1925586462020874,0.6068212389945984,1.0808221101760864,0.48047855496406555,1.3042951822280884,0.7331639528274536,0.9145294427871704,0.8949902653694153,0.9802672863006592,0.9802672863006592,0.0,0.8980949521064758,0.9038354754447937,0.4656165540218353,0.6907808184623718,medium_confidence,medium_affinity
2498_O15229_DB09214,2498,DB09214,O15229,1.5520973205566406,0.6106357574462891,1.4481085538864136,0.5840261578559875,1.6560862064361572,0.6372452974319458,0.8999187350273132,0.892487108707428,0.971625566482544,0.971625566482544,0.0,0.8819921016693115,0.8792622685432434,0.48917973041534424,0.8211284875869751,medium_confidence,medium_affinity
2502_O15229_DB11155,2502,DB11155,O15229,0.9821114540100098,0.5694953203201294,1.1674623489379883,0.6834318041801453,0.7967604994773865,0.4555588662624359,0.9061461687088013,0.8924612402915955,0.9521744847297668,0.9521744847297668,0.0,0.8946390748023987,0.885749340057373,0.49458661675453186,1.2700358629226685,medium_confidence,medium_affinity
2504_O15229_DB11644,2504,DB11644,O15229,-0.07714226841926575,0.7431965470314026,-0.3725608289241791,0.8227342367172241,0.21827629208564758,0.663658857345581,0.8945667147636414,0.8900677561759949,0.9729809761047363,0.9729809761047363,0.0,0.8749632239341736,0.8628765940666199,0.521790087223053,0.7939925193786621,high_confidence,medium_affinity
2506_O15229_DB12255,2506,DB12255,O15229,-0.20093154907226562,0.7972327470779419,-0.3861541152000427,0.8131515383720398,-0.015708990395069122,0.7813138961791992,0.9090172052383423,0.8994747400283813,0.9805316925048828,0.9805316925048828,0.0,0.8911385536193848,0.9049466848373413,0.47096043825149536,0.6741776466369629,high_confidence,medium_affinity
2510_O15229_DB13167,2510,DB13167,O15229,0.3971269130706787,0.9185758233070374,0.12034440040588379,0.9664259552955627,0.6739094257354736,0.870725691318512,0.9080435037612915,0.9011533856391907,0.9849062561988831,0.9849062561988831,0.0,0.8888278007507324,0.8890157341957092,0.47068965435028076,0.5854784250259399,high_confidence,medium_affinity
2516_O15239_DB06774,2516,DB06774,O15239,-0.8766462802886963,0.5085161328315735,-1.2399238348007202,0.6751523017883301,-0.5133686661720276,0.3418799936771393,0.7591149210929871,0.7279826402664185,0.8656570911407471,0.8656570911407471,0.0,0.7324793338775635,0.5904908180236816,0.47637051343917847,0.9820877909660339,medium_confidence,medium_affinity
2518_O15239_DB09120,2518,DB09120,O15239,-0.8906840085983276,0.5259377956390381,-1.2494057416915894,0.7223598957061768,-0.5319622755050659,0.3295156955718994,0.7566244602203369,0.694614589214325,0.8313062787055969,0.8313062787055969,0.0,0.7379540205001831,0.6046636700630188,0.5676704049110413,1.2625470161437988,medium_confidence,medium_affinity
2519_O15239_DB11324,2519,DB11324,O15239,-0.656743049621582,0.5582051873207092,-0.7112175226211548,0.7208700776100159,-0.6022685170173645,0.395540326833725,0.7075621485710144,0.6632044911384583,0.7663570642471313,0.7663570642471313,0.0,0.692863404750824,0.49032607674598694,0.7027840614318848,2.3974881172180176,medium_confidence,medium_affinity
2520_O15239_DB11672,2520,DB11672,O15239,0.07941961288452148,0.5943410992622375,0.4507720470428467,0.7610136270523071,-0.2919328212738037,0.42766857147216797,0.6553592085838318,0.7162789702415466,0.8158701658248901,0.8158701658248901,0.0,0.615231454372406,0.43127527832984924,0.5181722044944763,1.0864894390106201,medium_confidence,medium_affinity
2526_O15244_DB00344,2526,DB00344,O15244,-0.16693376004695892,0.6718509197235107,0.29602065682411194,0.6920610666275024,-0.6298881769180298,0.6516407132148743,0.8735003471374512,0.9158591628074646,0.9727856516838074,0.9727856516838074,0.0,0.8486790060997009,0.8468014597892761,0.4439098536968231,0.7241284251213074,medium_confidence,medium_affinity
2527_O15244_DB00370,2527,DB00370,O15244,0.4868941009044647,0.5355774164199829,0.5440231561660767,0.6195184588432312,0.4297650456428528,0.451636403799057,0.8541267514228821,0.8817823529243469,0.9515294432640076,0.9515294432640076,0.0,0.8297760486602783,0.8158293962478638,0.5376939177513123,1.0249353647232056,medium_confidence,medium_affinity
2528_O15244_DB00378,2528,DB00378,O15244,-0.30963295698165894,0.6253575682640076,-0.48293402791023254,0.6907066702842712,-0.13633188605308533,0.5600084662437439,0.8368133902549744,0.8788094520568848,0.9543702006340027,0.9543702006340027,0.0,0.8074241280555725,0.802225649356842,0.5566892027854919,0.9980213046073914,medium_confidence,medium_affinity
2530_O15244_DB00420,2530,DB00420,O15244,-0.5547006726264954,0.7228193283081055,0.0009718425571918488,0.7282249331474304,-1.1103731393814087,0.7174137234687805,0.8590673804283142,0.8745546936988831,0.9415750503540039,0.9415750503540039,0.0,0.8384403586387634,0.8178561925888062,0.5637805461883545,1.12318754196167,high_confidence,medium_affinity
2532_O15244_DB00433,2532,DB00433,O15244,0.04884805530309677,0.7064841985702515,0.26427632570266724,0.7863013744354248,-0.1665802150964737,0.6266670823097229,0.8632140159606934,0.9122563004493713,0.9811398386955261,0.9811398386955261,0.0,0.8337326049804688,0.8685129880905151,0.4638540744781494,0.6206071972846985,high_confidence,medium_affinity
2533_O15244_DB00458,2533,DB00458,O15244,-0.5252779722213745,0.8503969311714172,-0.09592415392398834,0.8791394829750061,-0.9546318054199219,0.8216543793678284,0.8583356142044067,0.901214063167572,0.9627161622047424,0.9627161622047424,0.0,0.8322404026985168,0.8012601137161255,0.48347029089927673,0.8741981387138367,high_confidence,medium_affinity
2541_O15244_DB00540,2541,DB00540,O15244,-0.05115252733230591,0.5947767496109009,0.5463346838951111,0.4917148947715759,-0.6486397385597229,0.697838544845581,0.8739033937454224,0.884127676486969,0.9601545333862305,0.9601545333862305,0.0,0.852340579032898,0.8703538179397583,0.5364331007003784,0.9042993187904358,medium_confidence,medium_affinity
2545_O15244_DB00600,2545,DB00600,O15244,1.3466476202011108,0.6788554191589355,1.3210833072662354,0.720695972442627,1.3722119331359863,0.6370148658752441,0.8651426434516907,0.8963473439216614,0.9566342830657959,0.9566342830657959,0.0,0.8422697186470032,0.8454111814498901,0.5110296607017517,0.9518800377845764,medium_confidence,medium_affinity
2552_O15244_DB00717,2552,DB00717,O15244,0.074055016040802,0.5105916857719421,0.005700159817934036,0.5025884509086609,0.14240987598896027,0.5185949206352234,0.8517400026321411,0.8718940615653992,0.9474633932113647,0.9474633932113647,0.0,0.8278091549873352,0.8099645376205444,0.5638726949691772,1.0816880464553833,medium_confidence,medium_affinity
2554_O15244_DB00726,2554,DB00726,O15244,-0.22371168434619904,0.7483748197555542,0.015153564512729645,0.6804202198982239,-0.4625769257545471,0.8163294792175293,0.8471323847770691,0.8947916626930237,0.9576873183250427,0.9576873183250427,0.0,0.8194936513900757,0.777500331401825,0.497915118932724,0.9355769157409668,high_confidence,medium_affinity
2556_O15244_DB00738,2556,DB00738,O15244,1.4171133041381836,0.5298850536346436,1.9735959768295288,0.7481935024261475,0.8606305122375488,0.31157663464546204,0.8535594940185547,0.8817098736763,0.9273252487182617,0.9273252487182617,0.0,0.8351179957389832,0.7980033755302429,0.5675435662269592,1.2367260456085205,medium_confidence,medium_affinity
2558_O15244_DB00751,2558,DB00751,O15244,0.3201494812965393,0.556579053401947,0.3630421459674835,0.600922703742981,0.2772568464279175,0.5122354030609131,0.8722079396247864,0.8894534111022949,0.9628099203109741,0.9628099203109741,0.0,0.8495574593544006,0.8665822148323059,0.5214186906814575,0.8465688824653625,medium_confidence,medium_affinity
2561_O15244_DB00831,2561,DB00831,O15244,0.11066225171089172,0.7184350490570068,0.04095879942178726,0.7664323449134827,0.1803656965494156,0.6704378128051758,0.8701055645942688,0.8964611291885376,0.957726240158081,0.957726240158081,0.0,0.8482003211975098,0.8653661608695984,0.5231313109397888,0.9268032312393188,high_confidence,medium_affinity
2564_O15244_DB00865,2564,DB00865,O15244,0.9138158559799194,0.686935544013977,0.9791059494018555,0.6953020691871643,0.8485258221626282,0.6785690784454346,0.8598459362983704,0.872444748878479,0.9418584108352661,0.9418584108352661,0.0,0.8393427729606628,0.833893895149231,0.5578099489212036,1.0555649995803833,medium_confidence,medium_affinity
2573_O15244_DB00915,2573,DB00915,O15244,2.4751291275024414,0.7635141611099243,1.9299894571304321,0.7747259140014648,3.020268678665161,0.7523024678230286,0.8550718426704407,0.8923534750938416,0.9672026634216309,0.9672026634216309,0.0,0.8270391821861267,0.8177945613861084,0.5151857137680054,0.8890641331672668,high_confidence,high_affinity
2574_O15244_DB00925,2574,DB00925,O15244,1.0926153659820557,0.7873400449752808,1.6386744976043701,0.8414738178253174,0.546556293964386,0.7332063317298889,0.8582108616828918,0.8847777843475342,0.9493309259414673,0.9493309259414673,0.0,0.8354308605194092,0.7869101166725159,0.5261037349700928,0.9919189214706421,high_confidence,medium_affinity
2575_O15244_DB00934,2575,DB00934,O15244,-0.6414677500724792,0.6600449085235596,-0.3636404275894165,0.706702709197998,-0.919295072555542,0.6133871078491211,0.8554256558418274,0.878122091293335,0.9503885507583618,0.9503885507583618,0.0,0.831684947013855,0.8133800625801086,0.5559114217758179,0.996443510055542,medium_confidence,medium_affinity
2576_O15244_DB00941,2576,DB00941,O15244,0.7454061508178711,0.6562091112136841,1.1488122940063477,0.7019736766815186,0.34199994802474976,0.6104446053504944,0.8130486607551575,0.8475064635276794,0.8576143383979797,0.8576143383979797,0.0,0.8019072413444519,0.667291522026062,0.7108760476112366,1.9558967351913452,medium_confidence,medium_affinity
2578_O15244_DB01035,2578,DB01035,O15244,1.884047269821167,0.5554782152175903,2.2250471115112305,0.5099519491195679,1.5430474281311035,0.6010044813156128,0.8606438636779785,0.8685178756713867,0.9401869177818298,0.9401869177818298,0.0,0.8407580852508545,0.8232988119125366,0.5557369589805603,1.1844068765640259,medium_confidence,medium_affinity
2580_O15244_DB01100,2580,DB01100,O15244,-0.06253017485141754,0.6803244352340698,-0.5993980765342712,0.7965333461761475,0.47433772683143616,0.564115583896637,0.821233868598938,0.8636249899864197,0.9056938886642456,0.9056938886642456,0.0,0.8001188635826111,0.6402001976966858,0.6122506856918335,1.4318057298660278,medium_confidence,medium_affinity
2584_O15244_DB01151,2584,DB01151,O15244,-0.5661402940750122,0.7798501253128052,0.0648556798696518,0.7566224336624146,-1.1971362829208374,0.803077757358551,0.8544443249702454,0.8837872743606567,0.9550389647483826,0.9550389647483826,0.0,0.8292956352233887,0.8127439618110657,0.5469416975975037,0.9787396788597107,high_confidence,medium_affinity
2591_O15244_DB01242,2591,DB01242,O15244,-0.4289647936820984,0.7567662000656128,0.3621732294559479,0.7033800482749939,-1.2201027870178223,0.8101524114608765,0.8636873364448547,0.8841054439544678,0.9505516886711121,0.9505516886711121,0.0,0.8419712781906128,0.8287568092346191,0.5282496213912964,1.009887456893921,high_confidence,medium_affinity
2603_O15244_DB01708,2603,DB01708,O15244,-0.49029022455215454,0.701809823513031,-0.4632375240325928,0.804140567779541,-0.5173429250717163,0.599479079246521,0.8468918204307556,0.8757232427597046,0.9622763991355896,0.9622763991355896,0.0,0.8180456161499023,0.8165766596794128,0.5618231296539307,0.8917873501777649,high_confidence,medium_affinity
2605_O15244_DB02789,2605,DB02789,O15244,-0.9371789693832397,0.7306002378463745,-1.0516858100891113,0.7905203700065613,-0.8226721882820129,0.6706801056861877,0.8411846160888672,0.8917274475097656,0.9639122486114502,0.9639122486114502,0.0,0.8105027079582214,0.8168795108795166,0.5214493274688721,0.8979060053825378,high_confidence,medium_affinity
2610_O15244_DB04830,2610,DB04830,O15244,-0.28183069825172424,0.5521501302719116,0.7692191004753113,0.31927192211151123,-1.3328804969787598,0.785028338432312,0.8656284213066101,0.8896399140357971,0.963386058807373,0.963386058807373,0.0,0.8411890864372253,0.8457469344139099,0.5377877354621887,0.9016082286834717,medium_confidence,medium_affinity
2616_O15244_DB06144,2616,DB06144,O15244,-0.340517520904541,0.504549503326416,-0.06751900911331177,0.5297514200210571,-0.6135160326957703,0.4793476462364197,0.8588836789131165,0.856942892074585,0.9131754636764526,0.9131754636764526,0.0,0.8453107476234436,0.8165770769119263,0.6232661604881287,1.5148500204086304,medium_confidence,medium_affinity
2617_O15244_DB06148,2617,DB06148,O15244,-0.17642198503017426,0.623772144317627,0.3787641227245331,0.5858190655708313,-0.7316080927848816,0.6617252230644226,0.8558740615844727,0.8863310813903809,0.9558272361755371,0.9558272361755371,0.0,0.8308858275413513,0.7810418009757996,0.5226587653160095,0.9671987295150757,medium_confidence,medium_affinity
2625_O15244_DB08905,2625,DB08905,O15244,-0.6036359071731567,0.6310524940490723,-0.7982420921325684,0.7011613845825195,-0.4090297222137451,0.560943603515625,0.8311079144477844,0.8674812316894531,0.9422253370285034,0.9422253370285034,0.0,0.8033285140991211,0.7734014391899109,0.5756596326828003,1.0671546459197998,medium_confidence,medium_affinity
2626_O15244_DB08956,2626,DB08956,O15244,-0.28336742520332336,0.6679731607437134,-0.27411243319511414,0.6904205083847046,-0.2926224172115326,0.6455258131027222,0.8506490588188171,0.8582954406738281,0.9434629678726196,0.9434629678726196,0.0,0.8274456262588501,0.8324097394943237,0.5973056554794312,1.1022130250930786,medium_confidence,medium_affinity
2629_O15244_DB08996,2629,DB08996,O15244,0.325283408164978,0.6375677585601807,0.30941617488861084,0.6274176239967346,0.3411506116390228,0.6477179527282715,0.8548106551170349,0.8826968669891357,0.9607728719711304,0.9607728719711304,0.0,0.8283200860023499,0.8094920516014099,0.5350883603096008,0.8885738253593445,medium_confidence,medium_affinity
2633_O15244_DB09251,2633,DB09251,O15244,0.2981663644313812,0.5370002388954163,0.40763387084007263,0.550441324710846,0.188698872923851,0.5235591530799866,0.8536807894706726,0.8750961422920227,0.95295649766922,0.95295649766922,0.0,0.8288618326187134,0.8208016157150269,0.5466697812080383,0.9783028364181519,medium_confidence,medium_affinity
2638_O15244_DB11587,2638,DB11587,O15244,1.480015754699707,0.5782229900360107,1.636601448059082,0.3682289123535156,1.323430061340332,0.7882170677185059,0.8682255148887634,0.905738115310669,0.9738917946815491,0.9738917946815491,0.0,0.8418089151382446,0.855535089969635,0.47550857067108154,0.749319314956665,medium_confidence,medium_affinity
2641_O15244_DB11699,2641,DB11699,O15244,0.5238837599754333,0.5001879930496216,0.4523364305496216,0.450722336769104,0.5954310894012451,0.5496535897254944,0.8588197827339172,0.8768150806427002,0.9540086388587952,0.9540086388587952,0.0,0.835022509098053,0.8484878540039062,0.5541588068008423,1.0281747579574585,medium_confidence,medium_affinity
2647_O15244_DB12710,2647,DB12710,O15244,-0.15150856971740723,0.801500678062439,-0.15628618001937866,0.8440117835998535,-0.14673097431659698,0.7589895129203796,0.8654929995536804,0.9273965358734131,0.9846413135528564,0.9846413135528564,0.0,0.8357059359550476,0.8656448125839233,0.4185534715652466,0.5384767651557922,high_confidence,medium_affinity
2648_O15244_DB12867,2648,DB12867,O15244,-0.3758767247200012,0.6407568454742432,-0.886321485042572,0.7257484197616577,0.13456803560256958,0.5557652115821838,0.856036365032196,0.8560312390327454,0.8954600691795349,0.8954600691795349,0.0,0.8461804389953613,0.8580731749534607,0.64944988489151,1.6763828992843628,medium_confidence,medium_affinity
2649_O15244_DB12877,2649,DB12877,O15244,0.42116308212280273,0.792556643486023,0.44420599937438965,0.8313544392585754,0.3981201648712158,0.7537588477134705,0.85552978515625,0.8806664943695068,0.9549251794815063,0.9549251794815063,0.0,0.8306809067726135,0.783287763595581,0.5434200763702393,0.9695864319801331,high_confidence,medium_affinity
2650_O15244_DB13246,2650,DB13246,O15244,0.3003121614456177,0.6509569883346558,0.6925716400146484,0.5828095078468323,-0.0919472873210907,0.7191044688224792,0.8432664275169373,0.8800498247146606,0.9502940773963928,0.9502940773963928,0.0,0.816509485244751,0.7511126399040222,0.523217499256134,0.9922575950622559,medium_confidence,medium_affinity
2658_O15244_DB14191,2658,DB14191,O15244,2.094175338745117,0.5044209957122803,2.421187400817871,0.6225588917732239,1.7671630382537842,0.38628315925598145,0.8762317895889282,0.8964850306510925,0.9470226168632507,0.9470226168632507,0.0,0.8585340976715088,0.8719528913497925,0.4997064173221588,1.087153434753418,medium_confidence,medium_affinity
2668_O15245_DB00251,2668,DB00251,O15245,0.07556994259357452,0.6574350595474243,-0.03905697911977768,0.811109721660614,0.19019685685634613,0.5037603974342346,0.866067111492157,0.8663196563720703,0.9082729816436768,0.9082729816436768,0.0,0.8555156588554382,0.7835440039634705,0.6076386570930481,1.6550525426864624,medium_confidence,medium_affinity
2672_O15245_DB00283,2672,DB00283,O15245,0.20733647048473358,0.5502534508705139,0.1547449231147766,0.6306518316268921,0.25992801785469055,0.46985507011413574,0.8959331512451172,0.897329568862915,0.956634521484375,0.956634521484375,0.0,0.8807578086853027,0.9002113342285156,0.4863783121109009,0.9834157824516296,medium_confidence,medium_affinity
2674_O15245_DB00344,2674,DB00344,O15245,-0.4816615581512451,0.6710988283157349,-0.19062872231006622,0.6738346219062805,-0.7726944088935852,0.668363094329834,0.9038621783256531,0.8959643840789795,0.9611254930496216,0.9611254930496216,0.0,0.8895463347434998,0.9131079912185669,0.4918040931224823,0.906101405620575,medium_confidence,medium_affinity
2676_O15245_DB00378,2676,DB00378,O15245,-0.5352509021759033,0.6192492246627808,-0.8251357674598694,0.6314092874526978,-0.24536609649658203,0.6070892214775085,0.8849412798881531,0.8682544827461243,0.9309127330780029,0.9309127330780029,0.0,0.8734484910964966,0.9096134901046753,0.5863122344017029,1.2339502573013306,medium_confidence,medium_affinity
2677_O15245_DB00392,2677,DB00392,O15245,-0.3470759391784668,0.5410542488098145,-0.3453555405139923,0.48840010166168213,-0.3487963378429413,0.5937083959579468,0.8898317217826843,0.8936688303947449,0.9639859199523926,0.9639859199523926,0.0,0.8712931275367737,0.9004480838775635,0.5082604289054871,0.8925092816352844,medium_confidence,medium_affinity
2682_O15245_DB00420,2682,DB00420,O15245,-0.6104408502578735,0.6661580801010132,-0.48666059970855713,0.7027667760848999,-0.7342211604118347,0.6295494437217712,0.897790253162384,0.9030045866966248,0.9655024409294128,0.9655024409294128,0.0,0.8808622360229492,0.8935297727584839,0.4692343473434448,0.8849836587905884,medium_confidence,medium_affinity
2684_O15245_DB00433,2684,DB00433,O15245,0.18320439755916595,0.5384876728057861,0.40078023076057434,0.5372689366340637,-0.03437143936753273,0.5397064089775085,0.8957962989807129,0.9060157537460327,0.9712268710136414,0.9712268710136414,0.0,0.8769387006759644,0.9049878120422363,0.4596162438392639,0.7997992038726807,medium_confidence,medium_affinity
2685_O15245_DB00454,2685,DB00454,O15245,0.5963752269744873,0.5382886528968811,0.988194465637207,0.46214792132377625,0.2045559585094452,0.6144294142723083,0.9041218161582947,0.9059683084487915,0.9638062715530396,0.9638062715530396,0.0,0.8892006278038025,0.8985307216644287,0.4624840021133423,0.9174065589904785,medium_confidence,medium_affinity
2687_O15245_DB00458,2687,DB00458,O15245,-0.216146320104599,0.7487263679504395,0.06845616549253464,0.735275149345398,-0.5007488131523132,0.7621775269508362,0.8894124031066895,0.8905889391899109,0.9593784213066101,0.9593784213066101,0.0,0.8719208836555481,0.8665117025375366,0.498386025428772,0.9590425491333008,high_confidence,medium_affinity
2690_O15245_DB00477,2690,DB00477,O15245,-0.9963569045066833,0.6989458203315735,-0.807631254196167,0.7378270626068115,-1.1850825548171997,0.6600645780563354,0.8866363763809204,0.8749966621398926,0.949789822101593,0.949789822101593,0.0,0.8708479404449463,0.8920326828956604,0.5490204095840454,1.1185396909713745,medium_confidence,medium_affinity
2692_O15245_DB00508,2692,DB00508,O15245,0.09202717244625092,0.5155314803123474,0.6018773317337036,0.48508813977241516,-0.4178229868412018,0.5459747910499573,0.8913041949272156,0.8906798958778381,0.9611912965774536,0.9611912965774536,0.0,0.8738324046134949,0.8979098796844482,0.5185155868530273,0.9724507927894592,medium_confidence,medium_affinity
2694_O15245_DB00540,2694,DB00540,O15245,-0.031962230801582336,0.5938816666603088,0.35869091749191284,0.48780834674835205,-0.4226153790950775,0.6999549865722656,0.901723325252533,0.8958225846290588,0.9633302688598633,0.9633302688598633,0.0,0.886321485042572,0.9068817496299744,0.48917844891548157,0.8860726952552795,medium_confidence,medium_affinity
2705_O15245_DB00655,2705,DB00655,O15245,-0.20797744393348694,0.6484079957008362,-0.08079607784748077,0.6520202159881592,-0.3351588249206543,0.6447957754135132,0.8989025354385376,0.8776319622993469,0.9563161134719849,0.9563161134719849,0.0,0.8845491409301758,0.9188500642776489,0.5392419099807739,1.0349260568618774,medium_confidence,medium_affinity
2706_O15245_DB00661,2706,DB00661,O15245,1.0046207904815674,0.5598257780075073,1.2882776260375977,0.5260674953460693,0.7209640145301819,0.5935840010643005,0.8546412587165833,0.8619806170463562,0.8589004874229431,0.8589004874229431,0.0,0.8535764217376709,0.7950714826583862,0.683113694190979,1.9337091445922852,medium_confidence,medium_affinity
2707_O15245_DB00679,2707,DB00679,O15245,-0.07353796064853668,0.5249354243278503,0.029036492109298706,0.5182467103004456,-0.17611241340637207,0.5316241383552551,0.8882179260253906,0.877200722694397,0.9488403797149658,0.9488403797149658,0.0,0.8730623722076416,0.8993332982063293,0.5531958937644958,1.0970215797424316,medium_confidence,medium_affinity
2712_O15245_DB00726,2712,DB00726,O15245,-0.09483789652585983,0.7087327241897583,-0.19124890863895416,0.6397592425346375,0.0015731118619441986,0.7777062058448792,0.9018266797065735,0.90183424949646,0.9653728604316711,0.9653728604316711,0.0,0.8859400749206543,0.8903459310531616,0.47293320298194885,0.8620535731315613,high_confidence,medium_affinity
2716_O15245_DB00783,2716,DB00783,O15245,-0.27093908190727234,0.6365758180618286,0.044359512627124786,0.6615512371063232,-0.5862376689910889,0.611600399017334,0.8998422622680664,0.8886232376098633,0.9589846134185791,0.9589846134185791,0.0,0.8850566744804382,0.9137786626815796,0.5041491389274597,0.9771449565887451,medium_confidence,medium_affinity
2721_O15245_DB00831,2721,DB00831,O15245,-0.10866756737232208,0.6482334136962891,-0.2604181170463562,0.6630000472068787,0.04308297857642174,0.6334667205810547,0.9128096699714661,0.9048076272010803,0.9707335233688354,0.9707335233688354,0.0,0.8983286619186401,0.9254907965660095,0.46295028924942017,0.8176239728927612,medium_confidence,medium_affinity
2723_O15245_DB00850,2723,DB00850,O15245,-0.1577291190624237,0.5572669506072998,0.0825568214058876,0.5671297907829285,-0.3980150520801544,0.5474040508270264,0.898331344127655,0.8980731964111328,0.9640769362449646,0.9640769362449646,0.0,0.8818950057029724,0.9001691341400146,0.485501229763031,0.916387677192688,medium_confidence,medium_affinity
2725_O15245_DB00865,2725,DB00865,O15245,0.9724053144454956,0.6645544171333313,0.9913204908370972,0.5987185835838318,0.9534901976585388,0.7303902506828308,0.8868727684020996,0.8840147256851196,0.9515102505683899,0.9515102505683899,0.0,0.8707133531570435,0.90169757604599,0.5384267568588257,0.9825160503387451,medium_confidence,medium_affinity
2729_O15245_DB00882,2729,DB00882,O15245,1.1364573240280151,0.595935046672821,1.4434404373168945,0.6638829708099365,0.829474151134491,0.5279871225357056,0.8837583661079407,0.8721634745597839,0.9371217489242554,0.9371217489242554,0.0,0.8704175353050232,0.8571789860725403,0.5693342685699463,1.2320947647094727,medium_confidence,medium_affinity
2734_O15245_DB00913,2734,DB00913,O15245,0.505138099193573,0.6867794990539551,0.4297221899032593,0.8228588104248047,0.5805540084838867,0.5507001876831055,0.8980169296264648,0.9030494689941406,0.9655441045761108,0.9655441045761108,0.0,0.8811351656913757,0.8998199105262756,0.47566261887550354,0.8358537554740906,medium_confidence,medium_affinity
2735_O15245_DB00925,2735,DB00925,O15245,0.8978203535079956,0.7407978773117065,1.3357985019683838,0.7412101030349731,0.4598422348499298,0.7403855919837952,0.8826619982719421,0.8984377384185791,0.961688220500946,0.961688220500946,0.0,0.8629055023193359,0.8826093673706055,0.4993342161178589,0.853803813457489,high_confidence,medium_affinity
2737_O15245_DB00934,2737,DB00934,O15245,-0.8546096086502075,0.7259171009063721,-0.5567927360534668,0.7667565941810608,-1.1524264812469482,0.6850775480270386,0.9008248448371887,0.8834306597709656,0.9595229029655457,0.9595229029655457,0.0,0.8861503601074219,0.9022345542907715,0.525370180606842,0.9225231409072876,high_confidence,medium_affinity
2738_O15245_DB00937,2738,DB00937,O15245,0.7821160554885864,0.6278199553489685,0.6626290082931519,0.5049304962158203,0.9016030430793762,0.7507094144821167,0.8954876065254211,0.8858274817466736,0.9502723813056946,0.9502723813056946,0.0,0.8817914128303528,0.9124143123626709,0.5256328582763672,1.0475209951400757,medium_confidence,medium_affinity
2742_O15245_DB00977,2742,DB00977,O15245,-0.7578080892562866,0.7288469076156616,-1.1092804670333862,0.7457156777381897,-0.4063357710838318,0.7119781374931335,0.903694748878479,0.8970561623573303,0.9653226137161255,0.9653226137161255,0.0,0.8882877230644226,0.9256795644760132,0.48812055587768555,0.8902626037597656,high_confidence,medium_affinity
2746_O15245_DB01026,2746,DB01026,O15245,0.5292079448699951,0.6145921945571899,0.13128416240215302,0.8090188503265381,0.9271317720413208,0.4201655089855194,0.8638834953308105,0.8684988021850586,0.8822308778762817,0.8822308778762817,0.0,0.8592966794967651,0.7595502734184265,0.6388937830924988,2.0575766563415527,medium_confidence,medium_affinity
2749_O15245_DB01062,2749,DB01062,O15245,-0.8781411647796631,0.6702886819839478,-1.2857487201690674,0.8147073984146118,-0.4705336093902588,0.5258699655532837,0.8611937761306763,0.8642221093177795,0.8947938680648804,0.8947938680648804,0.0,0.8527937531471252,0.8268587589263916,0.6275467872619629,1.587715744972229,medium_confidence,medium_affinity
